,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_batch_size,param_epochs,param_optimizer,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,11.1506953537,0.443060040474,0.627149790298,0.650964283656,2350,3,Adam,"{'epochs': 3, 'optimizer': 'Adam', 'batch_size': 2350}",1,0.647528198932,0.651172295397,0.624908267126,0.653087088274,0.608561546142,0.655520744375,0.644284401781,0.650171879598,0.606902847799,0.652822097652,0.61216488534,0.650110561483,0.641434154005,0.647561745017,0.631417106804,0.647267857451,1.4958270575,0.173024400366,0.0154770831641,0.00263058826792
