,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.02262505889,0.00765025615692,-13.6620270126,-12.7289799456,{},1,-14.3850365276,-12.6096177731,-12.8366465589,-12.7880189743,-13.7357111612,-12.8201331251,-14.1852512675,-12.6381591601,-14.3850365276,-12.6203203699,-13.336130234,-12.759473705,-13.4609992737,-12.7202269127,-12.9709048232,-12.8758895449,0.183053376784,0.00492179201616,0.573377544982,0.0926593701685
