,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_features,param_max_samples,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,143.805904955,2.82341599464,-13.5152716683,-8.27693708109,0.7,0.1,300,"{'max_features': 0.7, 'max_samples': 0.1, 'n_estimators': 300}",1,-13.2861554445,-8.28507365189,-13.1113422578,-8.34929608862,-13.6607689235,-8.09953435741,-14.659733961,-8.33145729841,-14.0603585231,-8.17446269505,-13.1363160657,-8.37784094494,-13.0614010017,-8.30291202908,-13.1458300383,-8.2949195833,4.58524621179,0.573734926962,0.539669022409,0.0876262432605
