,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
92,169.450395614,1.13931083679,-13.5777103139,-0.0655629943123,entropy,,,3,30,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",66,-12.9115483252,-0.0642256582529,-12.9614965193,-0.074929907094,-13.5608760043,-0.0570893822214,-14.3100977589,-0.0606579332523,-13.985432474,-0.0677939614747,-13.7107165394,-0.0784984581249,-13.7606653116,-0.0570895474275,-13.4207360756,-0.0642191066507,1.39868738935,0.0894666456315,0.447539728008,0.00734249636832
93,114.965046495,0.804265260696,-13.4809248081,-0.762668058289,entropy,,,3,50,250,"{'min_samples_leaf': 3, 'n_estimators': 250, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",9,-13.336105373,-0.731456480991,-12.5868830402,-0.767137035118,-13.3361076857,-0.77784210999,-14.3600442185,-0.770705999165,-13.9105093156,-0.792114496847,-13.5358946803,-0.70648083653,-13.4859482207,-0.824226747752,-13.2957720533,-0.731380759922,1.11825826806,0.113439820764,0.479077077298,0.0354990467656
94,141.477030486,0.892425149679,-13.5589763134,-0.748842011967,entropy,,,3,50,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",50,-13.5109226068,-0.692207706246,-12.6368323906,-0.749296840658,-13.3111338777,-0.777842192593,-14.2601460959,-0.756433612308,-14.0353818244,-0.806386718498,-13.6357916466,-0.702912698514,-13.6357951155,-0.792114166435,-13.4457250614,-0.713542160483,1.36676941324,0.216233558364,0.455172195804,0.0397582511511
95,160.803721011,1.06808212399,-13.4965346322,-0.745719994451,entropy,,,3,50,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",19,-13.1862596345,-0.724320700578,-12.6368318125,-0.749296840658,-13.4859511115,-0.742161225451,-14.3100960245,-0.738593335244,-13.8605599653,-0.806386801101,-13.7107119141,-0.71004880934,-13.660767189,-0.781409669784,-13.1208277451,-0.713542573455,1.40668069643,0.140655835126,0.480095382058,0.0312174068809
96,112.4938384,0.682301729918,-13.7244446256,-0.132017945294,entropy,,,10,2,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",107,-13.585845187,-0.128451399109,-12.7367299351,-0.132019537125,-13.4360029175,-0.15342811741,-14.8345535075,-0.13915564795,-14.2851181694,-0.146291758775,-13.6607648764,-0.128451894727,-13.6857415751,-0.103474680808,-13.5706896622,-0.124870526451,0.962695946315,0.140124734351,0.57598846598,0.0141612346524
97,134.209674358,0.936045408249,-13.6307841637,-0.126665789897,entropy,,,10,2,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",89,-13.411027375,-0.121315123077,-12.5868853529,-0.117747150268,-13.4360058083,-0.149859896791,-14.834551773,-0.135587509934,-14.2351728661,-0.142723703363,-13.66076372,-0.124883921917,-13.4859505334,-0.0963384047763,-13.3957459326,-0.124870609046,1.09007686554,0.234637441973,0.619238886309,0.0154504856404
98,156.855280876,1.02761912346,-13.6432716181,-0.1208676379,entropy,,,10,2,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",93,-13.3111309869,-0.099906542792,-12.9614988319,-0.110610874236,-13.4859522678,-0.13558767514,-14.6347584186,-0.135587592537,-14.1102997792,-0.139155565347,-13.5608673319,-0.132020032743,-13.5358969929,-0.0892022939509,-13.5456977835,-0.124870526451,1.1937563647,0.193754658744,0.478152845334,0.0175195126754
99,112.542569965,0.709400624037,-13.7244446256,-0.132017945294,entropy,,,10,10,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",107,-13.585845187,-0.128451399109,-12.7367299351,-0.132019537125,-13.4360029175,-0.15342811741,-14.8345535075,-0.13915564795,-14.2851181694,-0.146291758775,-13.6607648764,-0.128451894727,-13.6857415751,-0.103474680808,-13.5706896622,-0.124870526451,1.14507576254,0.0995507839699,0.57598846598,0.0141612346524
100,134.308080852,0.882626354694,-13.6307841637,-0.126665789897,entropy,,,10,10,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",89,-13.411027375,-0.121315123077,-12.5868853529,-0.117747150268,-13.4360058083,-0.149859896791,-14.834551773,-0.135587509934,-14.2351728661,-0.142723703363,-13.66076372,-0.124883921917,-13.4859505334,-0.0963384047763,-13.3957459326,-0.124870609046,1.23897269069,0.12154781636,0.619238886309,0.0154504856404
101,156.883848071,1.04689258337,-13.6432716181,-0.1208676379,entropy,,,10,10,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",93,-13.3111309869,-0.099906542792,-12.9614988319,-0.110610874236,-13.4859522678,-0.13558767514,-14.6347584186,-0.135587592537,-14.1102997792,-0.139155565347,-13.5608673319,-0.132020032743,-13.5358969929,-0.0892022939509,-13.5456977835,-0.124870526451,0.962472268934,0.128041032474,0.478152845334,0.0175195126754
102,109.330544591,0.807381659746,-13.6245385572,-0.468305349564,entropy,,,10,30,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",87,-13.3111309869,-0.474555087026,-12.9864691709,-0.481690950042,-13.6357939592,-0.49953188793,-14.4349627516,-0.449579112152,-14.0353789336,-0.492395777104,-13.7856339161,-0.442442588311,-13.5109243413,-0.463850755581,-13.295776682,-0.44239663837,0.873072178717,0.138382608391,0.429834333735,0.0208696490938
103,130.312746614,0.97327658534,-13.5714636233,-0.461615393414,entropy,,,10,30,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",59,-13.2861554445,-0.453146424137,-12.9115442781,-0.470986783804,-13.485949377,-0.485259583676,-14.3350675198,-0.46028327839,-13.8106123494,-0.49953188793,-13.985429005,-0.431738422073,-13.6607695017,-0.467418563185,-13.0958376021,-0.42455820412,1.12481525475,0.0714514429918,0.443005548912,0.0236050171908
104,151.991483629,1.09689989686,-13.6120498741,-0.464291214949,entropy,,,10,30,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",83,-13.3111292524,-0.474554921819,-12.9115448562,-0.467418728391,-13.5858463433,-0.488827556485,-14.4099918344,-0.46028327839,-13.9354813891,-0.488827556485,-13.8855303042,-0.438874615502,-13.8106135057,-0.45314650674,-13.0458521089,-0.442396555776,1.06678496512,0.160473997951,0.46877400018,0.0179751106928
105,104.533362567,0.799288421869,-13.540241301,-2.09086592294,entropy,,,10,50,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",42,-13.4359971358,-2.09446042209,-12.9115419654,-2.02666670843,-13.2611822147,-2.11586842416,-14.4099900999,-2.21577562777,-13.9854295832,-2.08018844825,-13.585841718,-2.06591672222,-13.5608696446,-2.073051594,-13.170810924,-2.05499943662,1.36033514241,0.0795881387968,0.44408429624,0.0532708236699
106,125.899989337,0.898968338966,-13.571461455,-2.09086564018,entropy,,,10,50,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",58,-13.3860495199,-2.09446042209,-13.011440088,-2.01953034979,-13.3111292524,-2.08375534722,-14.4099900999,-2.21577513215,-14.1352747435,-2.11586933279,-13.6108149478,-2.05521296899,-13.5608667538,-2.07661915379,-13.1458184667,-2.06570241457,1.53872389674,0.230212405275,0.449949771224,0.0541837515624
107,136.764891922,1.06978735328,-13.5090202797,-2.07837730168,entropy,,,10,50,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': None}",25,-13.3610751338,-2.08018745701,-12.9115436999,-1.97671376744,-13.2611810584,-2.09089154065,-14.2851199039,-2.19793452468,-14.0104033911,-2.07305266784,-13.6357893339,-2.07662105366,-13.4609703656,-2.06591498755,-13.1458167309,-2.06570241457,12.3561309427,0.29535759036,0.424902507163,0.0560543093495
