,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0260333418846,0.00613978505135,-13.3748330507,-13.3230948911,{},1,-13.6108687168,-13.2875888596,-12.9365845746,-13.441016564,-13.5609268826,-13.3089962835,-14.3101474808,-13.1734074519,-13.9605164822,-13.2269293569,-12.6119158207,-13.3839231342,-13.0864216407,-13.3518119572,-12.9209546234,-13.4110855216,0.00577847681212,0.00224633896447,0.544465162066,0.0860858622782
