,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.59892806411,0.00284588336945,-13.2748889648,-13.1299356299,identity,3,"(10,)",200,adam,"{'alpha': 3, 'activation': 'identity', 'max_iter': 200, 'solver': 'adam', 'hidden_layer_sizes': (10,)}",1,-13.685755451,-13.0698956823,-12.6618252779,-13.1912106402,-13.5359108688,-13.1305520461,-14.1852437514,-12.9878328033,-13.9355068282,-13.0306478162,-12.6618200745,-13.2019119153,-13.0614131431,-13.1733700327,-12.4710550985,-13.2540641032,0.0776621766164,0.000574589431038,0.606766621339,0.0865202984388
