,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_reg_alpha,param_scale_pos_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
39,21.5529886484,0.0377219319344,0.643932146402,0.68248782543,0.95,0,0.01,2,2,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",35,0.639452437527,0.684704311316,0.66251092044,0.679252429247,0.642486948228,0.682240475854,0.620949941125,0.685061395161,0.627318615183,0.684548512489,0.656589615136,0.679807395262,0.652130699204,0.682731132318,0.650022398026,0.681556951791,0.124578472444,0.014244607153,0.0133984156918,0.00207430416442
40,21.1047616005,0.0319236218929,0.644373715768,0.68244694168,0.95,0,0.01,2,2,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",24,0.640349285265,0.684640798634,0.662349487847,0.679105546748,0.643025056871,0.682257253196,0.622804833271,0.684909020722,0.629043728185,0.684824444832,0.656929362162,0.679893543355,0.650953190879,0.682455652254,0.649538516152,0.681489273701,0.065029270366,0.0139083401593,0.0125950031863,0.00209658387101
41,20.5833146572,0.0391993224621,0.643414709958,0.68208010942,0.95,0,0.01,2,2,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",48,0.639119021191,0.684563502258,0.661835646849,0.679097858031,0.64307148193,0.681929739683,0.621361435969,0.684741225774,0.62907643675,0.684226297084,0.654971068747,0.678964026968,0.649463368518,0.682190165368,0.648422840915,0.680928060193,0.113111215651,0.0208159514761,0.0124757069687,0.00217429976393
42,30.9577360749,0.0549990236759,0.644467554101,0.723607888735,0.95,0,0.01,3,1,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",19,0.636779831266,0.725827254293,0.664268742008,0.718953239504,0.646230496199,0.723404640694,0.61972178728,0.725790619817,0.626400665144,0.726527444456,0.660018738842,0.720972055454,0.64850321388,0.725248511404,0.653823723313,0.722139344256,0.080096403959,0.0266187245781,0.0147428762683,0.00254255422774
43,30.3119821548,0.0489965677261,0.645210178119,0.72308192021,0.95,0,0.01,3,1,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",2,0.637032003748,0.724754732072,0.662918194825,0.719159973391,0.644324958534,0.722819738217,0.624509899089,0.724951192798,0.628418044999,0.72690632377,0.658393861763,0.72003687483,0.650239933148,0.724140022354,0.655852223744,0.721886504252,0.0960612647647,0.0137590212361,0.0132482234515,0.00245432906304
44,29.6461388171,0.0706847608089,0.644795770311,0.7220015699,0.95,0,0.01,3,1,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",8,0.635603378056,0.724359656917,0.663709531065,0.717549413254,0.643575826894,0.720853623363,0.623887381247,0.723157438741,0.626421767444,0.72665692504,0.657589864143,0.718932671647,0.651385788023,0.723897687768,0.656200872255,0.720605142467,0.0808201146598,0.0409698152932,0.0139450863932,0.00284323380426
45,31.9720512331,0.0489734709263,0.64449179156,0.723077299494,0.95,0,0.01,3,2,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",18,0.637129074327,0.72558244295,0.664332048907,0.71857993828,0.645743033076,0.722966534567,0.620426604091,0.725012637925,0.625740163163,0.726466107014,0.660229761839,0.720069223439,0.64894952752,0.724582091293,0.65339055395,0.721359420484,0.792852708646,0.00933424022485,0.0146927267827,0.00264593674218
46,30.3417157829,0.054453253746,0.645222753773,0.722693821806,0.95,0,0.01,3,2,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",1,0.636434808665,0.724690228687,0.663346571509,0.718559951922,0.645308325701,0.722352147905,0.624697709556,0.724850894881,0.62833574603,0.726461325795,0.658452948202,0.719292770676,0.650522703964,0.724088591942,0.654690062038,0.721254662639,0.0774571213214,0.0246530541576,0.0132522458574,0.00263680734716
47,29.7079658508,0.0534952580929,0.644636089349,0.721792089763,0.95,0,0.01,3,2,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",11,0.635700448635,0.72423801581,0.662821124246,0.717387691746,0.644333399454,0.720655655045,0.623385146513,0.723670622932,0.626818490679,0.725835976788,0.65787685542,0.718623615363,0.651035489848,0.72376454589,0.655125344422,0.72016059453,0.0831641626695,0.0262747957066,0.0137206661465,0.00280949859865
48,40.8581505418,0.0553848743439,0.6443390748,0.784459954357,0.95,0,0.01,4,1,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 4, 'gamma': 0}",26,0.636709138562,0.786245108727,0.665275321705,0.779535184518,0.645036106035,0.784967704803,0.61900641932,0.785257550062,0.62597861915,0.787178329482,0.6609662321,0.784160777152,0.646260039419,0.785973354567,0.655488784083,0.782361625545,0.0994316552151,0.0161062172157,0.0153314486096,0.00230506338931
49,39.9154365361,0.0611257255077,0.643928062135,0.783310089048,0.95,0,0.01,4,1,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 4, 'gamma': 0}",36,0.634896451015,0.785891600027,0.661936937887,0.779123353559,0.642035359013,0.783915599679,0.621641041441,0.783627434308,0.625788698452,0.787329777829,0.659592472388,0.780661333927,0.648399812612,0.785926123875,0.657143279747,0.780005489182,0.103419034335,0.0245451669314,0.0144709068114,0.00286352327135
50,39.8143553436,0.0478996634483,0.644326834972,0.780253189341,0.95,0,0.01,4,1,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 4, 'gamma': 0}",28,0.634655884798,0.783218252403,0.665262660325,0.775278305722,0.642833025943,0.780807161112,0.621184176652,0.779959980765,0.623564516061,0.784635819274,0.658839120287,0.779392243295,0.650670420062,0.782183699954,0.657614483493,0.7765500522,0.493388900767,0.00681867203101,0.0155248983737,0.00298585605637
51,40.7464840114,0.063285946846,0.64412031959,0.78232254358,0.95,0,0.01,4,2,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 4, 'gamma': 0}",33,0.636924382019,0.784317588219,0.66487648824,0.777651965667,0.64543704973,0.782910811396,0.619464339224,0.783645202352,0.625611439135,0.785276868772,0.660609603235,0.781078075328,0.64539906559,0.784139541647,0.654647801613,0.779560295256,0.0624439639871,0.0207886367162,0.0150800932378,0.00247735299141
52,39.8582289219,0.0524434745312,0.643126108912,0.781340459249,0.95,0,0.01,4,2,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 4, 'gamma': 0}",51,0.634869018026,0.783664004174,0.661354514415,0.777403686863,0.642830915713,0.781489970897,0.621606222646,0.782233687385,0.623418910193,0.785548622931,0.658689293959,0.778708916621,0.646781266222,0.784220800836,0.65546765387,0.777453984282,0.121295691333,0.0176410671043,0.0144046310983,0.00295279447269
53,40.0833619833,0.0594893395901,0.643490221244,0.778300760654,0.95,0,0.01,4,2,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.95, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 4, 'gamma': 0}",45,0.63296348036,0.78182993281,0.664165340739,0.77303927371,0.643172772969,0.777760447653,0.621416301949,0.779708880611,0.622777400281,0.782894658629,0.65783676105,0.776593377899,0.6492650069,0.780399702169,0.656333992596,0.774179811749,1.37517078112,0.0266997431142,0.0152431747989,0.00331322861343
