,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,11.0722549856,0.645413130522,-13.9026825492,-13.6689322558,0.02,1,linear,"{'kernel': 'linear', 'C': 0.02, 'gamma': 1}",1,-13.8330064507,-13.6845705472,-13.786584478,-13.757561448,-13.3221901772,-13.7990229331,-14.2509727314,-13.6290228099,-14.3670808816,-13.5626845105,-14.6573200123,-13.5460962881,-13.0029221612,-13.7036566123,-14.0015251138,-13.6688428975,1.13700981123,0.149342487995,0.510035410003,0.0823096936377
