,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_l1_ratio,param_loss,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,0.199472129345,0.00251993536949,-15.5665218161,-15.481322084,0.0001,0.15,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'log', 'l1_ratio': 0.15}",21,-14.6098661314,-15.2286491667,-15.1093313054,-15.2785980602,-15.3091252379,-15.0966302904,-16.2331728988,-15.2001071189,-15.4839482534,-15.6639529183,-15.8336029566,-15.7603068525,-15.1842596672,-15.1180327581,-16.7697380829,-16.5042995068,0.0111682644026,0.000342314823805,0.642859472126,0.450230320229
13,0.17668685317,0.00243538618088,-15.5071987461,-15.2953418655,0.0001,0.15,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'modified_huber', 'l1_ratio': 0.15}",17,-14.9594994427,-15.1644296211,-14.6847742576,-14.9075202973,-15.0843441997,-14.7183961789,-16.233170008,-15.250061712,-15.9834180526,-15.5140869089,-16.2581571136,-15.7281890672,-15.3091252379,-15.1108989602,-15.5451290825,-15.9691521783,0.00517875061323,0.00018466391452,0.560559775593,0.391424612633
14,0.183711975813,0.00359216332436,-15.7788227806,-15.3805258854,0.0001,0.15,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'perceptron', 'l1_ratio': 0.15}",38,-14.8096508134,-15.0288262514,-15.2342067049,-14.9895834241,-15.2092323188,-14.664882369,-16.1582468496,-14.9039545547,-16.0583493052,-15.164415083,-16.9324678513,-16.1313937017,-15.7336944271,-15.7602966097,-16.0949625646,-16.4008550893,0.00703990482801,0.00299336565321,0.633988191144,0.592832012486
15,0.204714387655,0.00232353806496,-15.7413562252,-15.27171093,0.0001,0.3,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'log', 'l1_ratio': 0.3}",34,-15.0593900493,-14.8682682184,-15.4839517223,-15.4962604266,-16.1582456933,-15.5069586454,-16.3081035732,-15.0930695867,-15.6837346698,-15.3820700151,-15.9085324748,-15.4142123335,-14.8346165271,-14.8896680427,-16.4948198954,-15.5231801718,0.0115034436213,0.000170203354021,0.553093296555,0.26031760409
16,0.185510575771,0.00249874591827,-15.4759851693,-15.3127342346,0.0001,0.3,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'modified_huber', 'l1_ratio': 0.3}",14,-14.2851910177,-14.9753079809,-14.2352434018,-14.7255442672,-14.5848790258,-14.7862031917,-15.8585646232,-14.8682742484,-16.0333766536,-15.2215017393,-16.1332932773,-15.9066057151,-15.8086274142,-15.7317571226,-16.8697136979,-16.2866796117,0.00393789497715,0.000236255850121,0.914667816868,0.549839139515
17,0.183755069971,0.00339341163635,-15.6352078751,-15.3435080377,0.0001,0.3,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'perceptron', 'l1_ratio': 0.3}",27,-15.2342095957,-15.2964449455,-15.4340116225,-15.2714767353,-15.7336770823,-15.0145423001,-15.533902229,-15.328556453,-15.6587654872,-14.6755862048,-15.2592065301,-15.1109280364,-15.6088282782,-15.7995469539,-16.6197740818,-16.2509826727,0.0112838119662,0.00168836922291,0.408144669951,0.453808906327
18,0.207367569208,0.00286078453064,-15.3354927778,-15.1147169847,0.0001,0.5,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'log', 'l1_ratio': 0.5}",10,-14.4100612138,-14.9360599496,-15.3341123436,-15.171562593,-15.7836304798,-14.8076023552,-15.0344208666,-14.8504369451,-15.6088161368,-14.7005601146,-15.2841843852,-15.5533692205,-16.0583718535,-15.5890434142,-15.1702254442,-15.3091012855,0.0101972528444,0.000905397944416,0.471068405756,0.32133036144
19,0.179584294558,0.00238412618637,-15.6164749587,-15.1619957157,0.0001,0.5,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'modified_huber', 'l1_ratio': 0.5}",24,-14.6598085439,-14.8611361551,-15.1842666051,-14.9503421662,-14.8346038076,-14.6184862494,-16.0583614466,-14.9396398998,-16.2581501757,-15.4391715399,-17.0823020266,-15.9351309119,-15.3840507089,-15.4391669968,-15.4701505534,-15.1128918065,0.00414473476194,0.000168967414797,0.753726085044,0.392740043015
20,0.18577504158,0.00299841165543,-15.7663263639,-15.4371658412,0.0001,0.5,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'perceptron', 'l1_ratio': 0.5}",35,-14.9095448889,-15.0859196812,-15.608834638,-15.2500734416,-15.3340915298,-15.0787775403,-15.6587527676,-15.2214941398,-17.1072660058,-16.281235178,-16.3830261534,-15.2786097072,-15.134300488,-15.1073239661,-15.9949597563,-16.1938930756,0.0111155220063,0.00130842813303,0.669676352168,0.468022268536
21,0.216194272041,0.00342580676079,-15.5321829064,-15.2253251668,0.0001,0.75,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'log', 'l1_ratio': 0.75}",19,-14.5848848074,-14.5043230144,-15.2841439139,-15.035962197,-15.458965773,-14.8932401457,-15.9584760435,-15.6853819842,-15.708720041,-14.486486537,-15.4589952592,-15.3321449939,-15.9834666182,-16.1099984205,-15.8200189196,-15.7550640415,0.0168752294626,0.00272879206507,0.428527251628,0.558815512052
22,0.187616378069,0.00254648923874,-15.4915890666,-15.3988140698,0.0001,0.75,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'modified_huber', 'l1_ratio': 0.75}",15,-14.759704932,-15.0466763582,-15.4090204697,-15.2821643809,-15.0344064126,-15.3321169089,-15.3091211908,-14.4686384953,-16.0083987985,-15.6603834587,-15.7087246663,-15.8566466615,-15.2841647277,-15.4677155702,-16.4198425235,-16.076170725,0.00579223284179,0.000412911171304,0.500407333697,0.467556401786
23,0.186563134193,0.00339686870575,-15.8912225916,-15.3858801574,0.0001,0.75,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0001, 'loss': 'perceptron', 'l1_ratio': 0.75}",43,-15.4340081536,-14.8432947216,-15.3341181252,-15.0538256855,-15.3091310196,-14.8290234912,-15.5838590955,-15.1537353672,-15.25918456,-15.3035757697,-15.8336122072,-15.4284792685,-17.0573253278,-15.8423616364,-17.3195750364,-16.6327453187,0.00865319275474,0.00190477514997,0.770912219681,0.563502045856
24,0.228160113096,0.0028982758522,-15.213735471,-14.9938476721,0.0003,0.15,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'log', 'l1_ratio': 0.15}",8,-14.5599046397,-14.4971860775,-14.4350367562,-15.0752226188,-15.3840570687,-14.9574746425,-15.7836576534,-14.8932637702,-15.7586624535,-14.8183140384,-15.2841849634,-15.271489291,-14.7097706138,-14.8504466096,-15.7950299338,-15.5873843288,0.0275167107592,0.00113397113908,0.534022639929,0.30526244708
25,0.183182775974,0.00348660349846,-15.619598557,-15.3466401388,0.0003,0.15,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'modified_huber', 'l1_ratio': 0.15}",25,-14.8346234651,-14.9931520577,-15.1093341962,-15.5426375474,-15.0843621227,-15.0395377693,-16.2081967782,-14.8504370277,-16.0333847478,-15.2821702457,-16.882526017,-15.6889530959,-15.6837427641,-15.7709934243,-15.1202573084,-15.6052399427,0.0068079906496,0.00244900742453,0.664198874557,0.33018598882
26,0.187685638666,0.00279739499092,-15.9068278622,-15.4964828751,0.0003,0.15,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'perceptron', 'l1_ratio': 0.15}",44,-15.3341036712,-14.8575615741,-15.1343062696,-14.9931413193,-15.6587701125,-15.0038621714,-16.7576558209,-16.4739304907,-15.6587521895,-15.157270051,-16.5328811425,-15.6532644467,-15.2591874508,-15.0074271705,-16.9196986125,-16.8254057773,0.020687437035,0.000556199636092,0.671626509368,0.70750525732
27,0.216012895107,0.00265651941299,-15.2074887805,-14.7570188898,0.0003,0.3,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'log', 'l1_ratio': 0.3}",7,-14.2602050684,-14.4079699062,-15.2092317406,-14.8397296399,-15.8835476817,-14.8076231712,-15.4340087317,-14.5293147664,-15.7586578282,-14.4329531502,-15.1842891534,-14.8468865667,-15.0594218481,-15.0502677077,-14.8703043849,-15.1414062103,0.0106765769147,0.000834324064866,0.480331095028,0.257373635623
28,0.188988924026,0.00249084830284,-15.7975581544,-15.4188964276,0.0003,0.3,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'modified_huber', 'l1_ratio': 0.3}",40,-14.7097584724,-14.832591051,-14.8096438755,-15.1822616379,-15.6337957264,-15.1180385403,-16.7826151749,-15.1430256666,-16.7825984082,-15.853061342,-16.0333968892,-15.7959922802,-16.0084271284,-15.7567433402,-15.6201012472,-15.6694575627,0.00849440482805,0.000268957634583,0.729613019753,0.366400060936
29,0.185107469559,0.00278455018997,-15.7757043863,-15.5749972807,0.0003,0.3,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'perceptron', 'l1_ratio': 0.3}",37,-15.259181091,-15.217931784,-15.3590838389,-15.4891292719,-14.9344961486,-15.0288155956,-15.08438814,-14.9467940181,-15.8835309151,-15.6247067043,-16.9824357029,-16.4168610984,-15.6338292597,-15.8031486287,-17.0696255845,-16.0725911445,0.00408434747648,0.000502301617473,0.773573542905,0.479411261518
30,0.209693849087,0.00241956114769,-15.1075843744,-14.7583549143,0.0003,0.5,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'log', 'l1_ratio': 0.5}",6,-14.6597906209,-14.4864726597,-14.5848796039,-14.6934379637,-15.0593940964,-14.4472399926,-15.6088242311,-14.5792649815,-15.6587764723,-14.7576613091,-15.2841878542,-15.1144979917,-14.9095680154,-14.5971087279,-15.0952451793,-15.3911556878,0.0133897176249,0.000370027227372,0.371107622984,0.308276538535
31,0.186141133308,0.00331810116768,-15.3323700469,-15.2177435795,0.0003,0.5,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'modified_huber', 'l1_ratio': 0.5}",9,-15.3091489426,-14.87898874,-15.2092311625,-15.4070573892,-15.0094181506,-14.7861884884,-15.7087240882,-15.3178570777,-15.3341002022,-15.0823550125,-15.434013357,-15.510544543,-14.9595005991,-15.200098363,-15.6950861406,-15.5588590225,0.0101040475973,0.00204092513166,0.260414464966,0.266362214963
32,0.183937430382,0.0025520324707,-15.9567910512,-15.5981961486,0.0003,0.5,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'perceptron', 'l1_ratio': 0.5}",45,-15.334110031,-15.0109943998,-15.1093341962,-15.0645155614,-16.3330837409,-15.5105474341,-16.7826163312,-15.6710996849,-16.2581790838,-15.9744097542,-15.1343490536,-15.5283994408,-16.0333899513,-15.9244397969,-16.669781561,-16.1011631167,0.0151362782383,0.000325014350378,0.63353072496,0.378886036973
33,0.21364068985,0.00225469470024,-14.7547919581,-14.6053812438,0.0003,0.75,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'log', 'l1_ratio': 0.75}",5,-14.3101497935,-14.4650544975,-15.1592893282,-14.8682725137,-14.4350442723,-14.2509956232,-15.6837543273,-14.7398346615,-15.0094383862,-14.3152085606,-14.4350702896,-14.9753434176,-14.4850005607,-14.689878499,-14.52041924,-14.538462177,0.00540891012851,0.000182117520001,0.450198010887,0.24113285988
34,0.177586942911,0.00282093882561,-15.4010642008,-15.401507479,0.0003,0.75,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'modified_huber', 'l1_ratio': 0.75}",13,-15.1343236145,-15.1287435326,-15.284165884,-15.5426552245,-15.1593055167,-15.0859505747,-16.2331890873,-15.200121244,-15.8086054441,-15.3107003161,-15.2342361911,-15.3820940526,-15.8086366648,-15.8566597954,-14.5454325261,-15.7051350919,0.0110087348617,0.00106893082435,0.490851558815,0.260391919133
35,0.177439779043,0.00244039297104,-15.5571599837,-15.2855335958,0.0003,0.75,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0003, 'loss': 'perceptron', 'l1_ratio': 0.75}",20,-14.385030746,-14.8967645867,-15.9335062827,-15.3999392032,-15.2591695278,-15.1358567624,-16.2332110574,-15.7103773707,-16.0833300511,-14.4722101026,-15.3091558805,-15.5569358716,-15.7587040811,-15.2358146016,-15.4951273891,-15.8763702674,0.00909673150797,0.000314953870195,0.552767361256,0.426297962672
36,0.211881786585,0.00247025489807,-14.4519450953,-14.2980721777,0.001,0.15,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'log', 'l1_ratio': 0.15}",4,-14.0604128703,-13.9583933548,-14.4100542759,-14.4615030453,-14.3601089726,-14.1082612641,-15.409028564,-14.0583123706,-14.7846613951,-14.2402709714,-14.3351513532,-14.49719409,-14.4100606356,-14.6077954649,-13.8456443002,-14.4528468606,0.0082777071285,0.000369199195204,0.443433650518,0.223181129276
37,0.216944515705,0.00390294194221,-15.7757008447,-15.4782013324,0.001,0.15,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'modified_huber', 'l1_ratio': 0.15}",36,-14.9844732507,-15.232213092,-15.2841572116,-15.2179467352,-15.6837404515,-15.1465786883,-15.733708303,-15.3321461504,-16.1082957648,-15.2678906724,-16.2082170138,-15.3464128376,-15.4589813834,-15.6282797159,-16.744734054,-16.6541427674,0.0318338801782,0.00353324523994,0.526120673085,0.464557440603
38,0.258564531803,0.00832217931747,-15.888103619,-15.8671333605,0.001,0.15,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'perceptron', 'l1_ratio': 0.15}",42,-15.5089052946,-15.7031894678,-14.934522744,-15.2215197468,-16.5578630447,-16.3026654829,-15.8335942842,-15.6603971708,-16.0333801225,-15.3963443018,-17.157247155,-16.345491482,-15.6088751093,-15.9137690023,-15.4701389818,-16.3936902293,0.0827194142971,0.00958711622574,0.650896536464,0.419229720651
39,0.313510119915,0.00265073776245,-14.3426725687,-14.1963833635,0.001,0.3,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'log', 'l1_ratio': 0.3}",3,-14.3601003002,-14.0440280889,-13.9854868212,-14.3580210954,-14.185288848,-14.0368964387,-15.3341071402,-13.9940885296,-15.1093284146,-14.0297579324,-13.960537296,-14.4864903368,-14.2851875488,-14.3473218854,-13.5207498769,-14.2744626007,0.0442293946374,0.000442935698816,0.564356862281,0.179061113853
40,0.222238689661,0.00291040539742,-15.7881926358,-15.3787520284,0.001,0.3,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'modified_huber', 'l1_ratio': 0.3}",39,-14.5349262064,-15.0966258299,-15.6837450767,-15.3178517085,-16.0583573995,-15.2572017877,-16.1083183131,-14.9646177746,-16.2081938874,-15.1644135961,-16.4080138372,-15.9066105887,-15.3591277792,-15.3928193652,-15.9449719488,-15.9298755763,0.0240651106858,0.000977054045035,0.561974403776,0.335055286528
41,0.229940354824,0.00277832150459,-16.6842429509,-16.4469608747,0.001,0.3,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'perceptron', 'l1_ratio': 0.3}",48,-15.6088357943,-15.2607723212,-15.9085503978,-15.5569556964,-16.0083508111,-16.284753176,-17.5318681502,-17.4409168741,-17.4819066584,-16.0564731288,-17.0573912382,-16.9414153841,-17.0073863843,-16.8200366567,-16.8697883347,-17.2143637606,0.018092504008,0.000705702315089,0.693557574467,0.736416240829
42,0.253650009632,0.00314176082611,-14.2989637316,-14.1272551011,0.001,0.5,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'log', 'l1_ratio': 0.5}",2,-13.9605164822,-14.0083467088,-14.0604094013,-14.218863878,-14.0104669889,-14.0511669257,-15.5588754588,-14.1118376624,-14.8595816626,-13.9797997874,-14.3101781234,-14.4829233552,-14.1353418103,-14.2402783231,-13.4957591553,-13.9248241685,0.0293897139405,0.00186224707737,0.594577553282,0.169762329937
43,0.207534402609,0.00258249044418,-15.3885674949,-15.2311191434,0.001,0.5,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'modified_huber', 'l1_ratio': 0.5}",11,-14.7097272517,-14.8468364266,-16.3330866318,-15.5783453606,-15.3341088746,-14.8218945668,-15.0843765768,-15.2679148751,-15.608834638,-15.3606798553,-15.5089457659,-14.7790854188,-15.1593118765,-15.1501736723,-15.3701350164,-16.0440229717,0.0177119084295,0.000402859742611,0.442222501486,0.407053927916
44,0.163788884878,0.00288087129593,-15.9599258524,-16.0816784189,0.001,0.5,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'perceptron', 'l1_ratio': 0.5}",46,-15.3091211908,-15.0002779257,-16.0833352545,-15.5926048613,-17.781625309,-17.7477879775,-15.9334987666,-16.6095247741,-15.0843655917,-14.9110840573,-15.084427455,-15.8816631945,-16.0584447018,-16.2242358331,-16.3448668873,-16.6862487279,0.00955193806875,0.00130995183336,0.825336148293,0.884539988594
45,0.228766590357,0.00377625226974,-14.2021781535,-14.0300245675,0.001,0.75,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'log', 'l1_ratio': 0.75}",1,-14.2352312604,-13.9798025133,-14.0354373279,-14.1367927387,-13.6108785456,-14.0333240879,-15.359076901,-13.9369976606,-15.2841392886,-13.7550065142,-13.9855139948,-14.3865832158,-13.8356543804,-14.2402812968,-13.2708200966,-13.7714085131,0.0116559400466,0.00375144697465,0.701429277812,0.20507490841
46,0.1941857934,0.00419250130653,-15.5197016678,-15.3582413507,0.001,0.75,modified_huber,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'modified_huber', 'l1_ratio': 0.75}",18,-15.3590514619,-15.5925643859,-15.2092548671,-15.1287597228,-15.5588956945,-15.1644493632,-15.7337013651,-15.5105470211,-15.7087229318,-14.8040486728,-14.7347727517,-15.1608971676,-15.7337383674,-15.5926360027,-16.1199098927,-15.9120284696,0.0142650537765,0.00327652481073,0.391674649885,0.330911002163
47,0.167165249586,0.00270915031433,-16.468850985,-16.4496809022,0.001,0.75,perceptron,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.001, 'loss': 'perceptron', 'l1_ratio': 0.75}",47,-15.9335016574,-15.6746752572,-17.2321911272,-17.2981973009,-17.3071570695,-16.3170136994,-16.3331010858,-16.341932926,-17.7816744527,-16.9521449095,-15.8585935313,-16.3954478097,-16.5579480344,-16.7237878762,-14.7453947492,-15.8942474385,0.0145888455099,0.00101107265992,0.912625745293,0.498607600522
