,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.76600521803,0.00219103693962,-13.070187267,-12.1011229337,identity,3,"(10,)",200,adam,"{'alpha': 3, 'activation': 'identity', 'max_iter': 200, 'solver': 'adam', 'hidden_layer_sizes': (10,)}",1,-13.4980320942,-11.816003713,-11.7115252784,-12.3840816113,-11.3145232532,-12.5260969761,-13.6965491906,-12.0432325051,-14.4905486457,-11.6739903209,-12.9025313541,-12.3556734093,-13.5760369133,-12.1468544238,-13.3764185387,-11.86305051,0.218952069418,0.000509060899602,0.994248979683,0.285333332106
