,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
20,5.28891900182,0.00518324971199,-13.4934282358,-13.1174431542,identity,10,"(10,)",adam,"{'alpha': 10, 'activation': 'identity', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",10,-13.6857479349,-13.098434013,-12.7617153063,-13.2268871468,-13.7357030669,-13.1127095388,-14.4849306031,-13.0199397676,-14.3350865991,-13.0092329581,-13.1613020151,-13.0627516416,-12.9115650919,-13.1733668112,-12.8709251581,-13.2362233563,0.296207489192,0.00445241104522,0.628384979837,0.0820102527062
21,6.23431277275,0.0102610886097,-13.6432954695,-12.7691220034,identity,10,"(30,)",lbfgs,"{'alpha': 10, 'activation': 'identity', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",44,-14.1103205931,-12.7095257202,-12.8366477152,-12.8201330425,-13.8106331632,-12.8344053467,-14.3101208854,-12.6631365392,-14.4599614205,-12.6524340251,-13.4360272002,-12.8451086869,-13.4110545486,-12.7594768439,-12.7709674791,-12.8687558231,0.463523328277,0.0074076235048,0.598535222088,0.0798895050261
22,26.6694456041,0.00638750195503,-13.5433769695,-13.1276982763,identity,10,"(30,)",sgd,"{'alpha': 10, 'activation': 'identity', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",25,-13.6108218858,-13.1341128325,-12.6618142928,-13.2839733901,-13.7856466357,-13.119840776,-14.4349783619,-12.9985261485,-14.1852385479,-13.069887009,-13.4859609403,-13.0698844483,-13.2112513655,-13.1697928084,-12.9708897801,-13.1755687979,0.715686950247,0.00378216022614,0.55774871628,0.0805902866507
23,5.35182774067,0.00521913170815,-13.4684443645,-13.1098539247,identity,10,"(30,)",adam,"{'alpha': 10, 'activation': 'identity', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",7,-13.7856425885,-13.1448175769,-12.7866873797,-13.2126114558,-13.3860489418,-13.0734423435,-14.2102036835,-12.9628393992,-14.0603602576,-12.9806804197,-13.4609807725,-13.0984269091,-13.1113543992,-13.194769031,-12.9458990585,-13.2112442623,0.765555478447,0.00222031343647,0.483911413276,0.0928894423874
24,14.1840593517,0.0166462957859,-13.640173389,-12.7490518014,identity,10,"(100,)",lbfgs,"{'alpha': 10, 'activation': 'identity', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",41,-14.1103223275,-12.6560034847,-12.9365446815,-12.8415418706,-13.8356058148,-12.7880203785,-14.1852501112,-12.6702726501,-14.3350894899,-12.6310253622,-13.4110545486,-12.820131886,-13.5359241665,-12.7523405678,-12.7709674791,-12.8330782113,0.826648494219,0.00764807380197,0.542320576929,0.0798365354543
25,48.6296051145,0.01068136096,-13.5558655804,-13.120116072,identity,10,"(100,)",sgd,"{'alpha': 10, 'activation': 'identity', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",27,-13.6108224639,-13.1091370228,-12.661814871,-13.2697013336,-13.7856466357,-13.1127048304,-14.4849271341,-13.0127989484,-14.1852385479,-13.0520468971,-13.4609877105,-13.0627481723,-13.2362251734,-13.1555203389,-13.0208752733,-13.1862710325,1.83633099599,0.00402409422583,0.560336781456,0.0771545615452
26,7.03100138903,0.00761634111404,-13.4809392635,-13.2186864737,identity,10,"(100,)",adam,"{'alpha': 10, 'activation': 'identity', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",8,-13.9354935305,-13.1305549372,-12.7617176189,-13.3731851008,-13.7357036451,-13.1983448511,-14.2601622844,-13.1020050421,-13.9105243478,-13.0984347564,-13.3361128891,-13.1840619737,-13.0614079396,-13.2839701685,-12.8459327008,-13.3789349601,2.25841049342,0.00281423459451,0.522093883137,0.106809527476
27,6.63209700584,0.0128121078014,-15.6320767601,-7.0763320824,logistic,1,"(10,)",lbfgs,"{'alpha': 1, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",73,-15.5338889313,-7.2075493327,-15.4090129536,-7.21468684777,-15.1093289927,-7.050556464,-15.9334733275,-6.83290260573,-16.0833196442,-7.16473498063,-15.7586566719,-6.98633064054,-15.6837358262,-7.0790981814,-15.5451348683,-7.0747976064,0.473412743886,0.00934998170337,0.285794329462,0.118431223906
28,16.8606992364,0.007458537817,-13.4341090686,-13.1326091315,logistic,1,"(10,)",sgd,"{'alpha': 1, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",3,-13.6108294019,-13.1448231113,-12.6618160273,-13.28754508,-13.6607810649,-13.0913009585,-14.484930025,-12.9735539734,-14.1103182804,-12.9913936723,-12.9365354309,-13.1483856323,-12.861614007,-13.2625679487,-13.1458398741,-13.1613026758,0.58964765313,0.00452110975021,0.601992690002,0.105512176713
29,4.43524590135,0.0064309835434,-13.515289882,-12.9372623398,logistic,1,"(10,)",adam,"{'alpha': 1, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",17,-13.8605790446,-12.8593847909,-12.8616180542,-13.069893865,-13.8855557433,-12.9129033092,-14.434992816,-12.7951560764,-14.010431721,-12.8558151661,-13.0364341316,-12.9878228909,-13.1113630716,-12.9164669041,-12.9209147013,-13.1006557161,0.348882115781,0.00282724807764,0.561286591634,0.100476019283
30,15.1345660388,0.0105454921722,-15.8443749058,-0.0236384973569,logistic,1,"(30,)",lbfgs,"{'alpha': 1, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",80,-15.8585536381,-0.0285449389198,-15.2092190211,-0.0356809671422,-15.6837242629,-0.0214084976823,-16.1832264392,-0.0178403596665,-16.2081800115,-0.0321129943325,-16.1582387554,-0.024976635698,-15.4589727109,-0.0178404422696,-15.994993314,-0.0107031431445,0.698972622885,0.00517675783195,0.343949049415,0.00776397201156
31,42.6774148345,0.00775527954102,-13.5964597093,-13.0541137392,logistic,1,"(30,)",sgd,"{'alpha': 1, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",33,-13.8106239126,-12.9521503493,-13.0114643708,-13.1947789434,-13.8855493836,-13.0449184684,-14.4100138046,-12.9485798158,-14.285141874,-12.9236032627,-13.3610947913,-13.0841626174,-13.2612059193,-13.0841669127,-12.7459686574,-13.2005495438,2.18122948253,0.00642736689323,0.558865108481,0.101049339565
32,5.11796981096,0.00873929262161,-13.6027014128,-12.9707080924,logistic,1,"(30,)",adam,"{'alpha': 1, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",34,-14.0353887623,-12.9271690052,-12.7367455454,-13.0948690139,-13.9604789017,-13.0199481931,-14.3850347932,-12.8344012992,-14.2351907891,-12.9236026019,-13.2611995595,-12.9735496781,-13.2112583034,-12.8629445034,-12.995875873,-13.1291804442,0.753036050663,0.0040331591614,0.582586751142,0.0982784279415
33,35.2742929459,0.0236151218414,-15.6289534509,-9.99200722163e-16,logistic,1,"(100,)",lbfgs,"{'alpha': 1, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",72,-15.6837323572,-9.99200722163e-16,-15.28415143,-9.99200722163e-16,-15.8835297587,-9.99200722163e-16,-16.2831060606,-9.99200722163e-16,-15.4339850271,-9.99200722163e-16,-15.0593802205,-9.99200722163e-16,-15.5838411725,-9.99200722163e-16,-15.8200397485,-9.99200722163e-16,1.32291017675,0.00960949680045,0.356310035909,0.0
34,73.2412781417,0.0111826658249,-13.5059164853,-13.0478662841,logistic,1,"(100,)",sgd,"{'alpha': 1, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",13,-13.7107246337,-12.9842575614,-12.8116675475,-13.1840711426,-13.6108311363,-13.1091413181,-14.4849259778,-12.9093247632,-14.2601605499,-12.952142089,-13.2112490528,-13.0377717018,-13.0614079396,-13.0734553948,-12.8959239798,-13.1327663019,0.818838607598,0.00392739239055,0.582962587671,0.0885113365735
35,6.45370382071,0.0162296295166,-13.5277867324,-13.0353930016,logistic,1,"(100,)",adam,"{'alpha': 1, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",21,-13.885543602,-12.9913931766,-12.7617262913,-13.1234211393,-13.860587717,-12.9343191586,-14.6597692289,-12.8486899588,-14.3600910496,-12.9200619707,-12.8866190357,-13.1948039721,-12.9865084859,-13.0306681365,-12.8209373506,-13.2397865005,1.28524365261,0.00605499050301,0.707409419815,0.130034138062
36,6.74511420727,0.011242210865,-15.4478705444,-7.24893492345,logistic,3,"(10,)",lbfgs,"{'alpha': 3, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",70,-15.1842434786,-7.2860472952,-15.4090048594,-7.37524744148,-14.9594688002,-7.23608972845,-16.1082969211,-7.08623239235,-15.7087096341,-7.30745463644,-15.5338756336,-7.16473275035,-15.3340944206,-7.42876852048,-15.345196367,-7.10690662286,0.60508318763,0.00667914922679,0.3249420443,0.115648182302
37,23.4104777575,0.00802448391914,-13.5121541413,-13.2030713985,logistic,3,"(10,)",sgd,"{'alpha': 3, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",15,-13.7606693587,-13.1983377473,-12.7866804418,-13.3553325985,-13.7107228992,-13.1876318464,-14.2851303108,-13.0698857699,-13.9604679166,-13.0591825123,-13.2611897308,-13.1876287075,-13.0863765441,-13.3339228617,-13.2458033389,-13.2326491445,0.911052746773,0.00426920996101,0.466542788583,0.1000762888
38,3.37935993075,0.00877138972282,-13.5589841915,-13.1829994196,logistic,3,"(10,)",adam,"{'alpha': 3, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",28,-13.6857456222,-13.1912024625,-12.8616001312,-13.2554236602,-13.7356938163,-13.1983346084,-14.3850278552,-13.0663182928,-14.0104178452,-13.08772646,-13.1862683069,-13.1519479881,-13.3361175144,-13.2304447116,-13.2707940605,-13.2825971734,0.513203286633,0.00644282893185,0.459825079058,0.0719149762088
39,17.3501642644,0.0138661265373,-15.7194939284,-0.762668254303,logistic,3,"(30,)",lbfgs,"{'alpha': 3, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",76,-15.758660719,-0.892022196081,-15.0843551848,-0.488828052104,-16.2831135767,-0.560190647212,-16.5328522344,-0.824228895431,-15.5838319219,-0.777843927257,-15.2841410231,-0.970521893252,-14.9594907703,-0.717186654829,-16.2699039799,-0.870523768258,0.61241067222,0.00579032043862,0.55595086258,0.15558061277
40,54.648275286,0.0108067393303,-13.5277662781,-13.1968284413,logistic,3,"(30,)",sgd,"{'alpha': 3, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",19,-13.6108236202,-13.2233174393,-12.7117630651,-13.2839733901,-13.7856460575,-13.226882934,-14.4599533262,-13.0948636447,-13.9604684948,-13.073454734,-13.3610884315,-13.1091336361,-13.0863794349,-13.2946744174,-13.2458039175,-13.2683273345,1.08524847157,0.00603913173573,0.512067424948,0.084552778399
41,4.18359696865,0.0120582282543,-13.4996627838,-13.1981612384,logistic,3,"(30,)",adam,"{'alpha': 3, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",12,-13.5109278103,-13.1412504301,-12.7866839108,-13.3410617811,-13.8605703722,-13.1234096574,-14.4349754711,-13.0770206417,-14.1352816815,-13.134107298,-13.2112374896,-13.1804905316,-13.1612962335,-13.2661248527,-12.8958927365,-13.3218247143,1.44250237344,0.00657699731397,0.556745133621,0.0923641688458
42,36.0046665967,0.0211948752403,-15.8506181993,-0.00579812102177,logistic,3,"(100,)",lbfgs,"{'alpha': 3, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",81,-15.5838417507,-9.99200722163e-16,-15.6587625964,-0.0142723868569,-15.88351993,-9.99200722163e-16,-16.2081857931,-0.00356813801574,-15.9334646551,-0.0107041662381,-15.309114831,-0.0071361108254,-15.8086100694,-0.0107041662381,-16.4198575666,-9.99200722163e-16,2.55753353024,0.00661451261316,0.328376041779,0.0053334956155
43,75.0603612661,0.0106750428677,-13.5246393551,-13.1838904343,logistic,3,"(100,)",sgd,"{'alpha': 3, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",18,-13.5858457652,-13.1840620563,-12.7367316696,-13.2804019479,-13.7107200084,-13.2161750506,-14.4349708458,-13.1019944689,-13.8605669032,-13.1198342504,-13.4609755691,-13.1376703973,-13.1612956553,-13.2197375716,-13.2458068104,-13.2112477313,3.59848093826,0.00236718712017,0.476267860901,0.0562768522477
44,4.2018507421,0.0132305026054,-13.4590926508,-13.2164636103,logistic,3,"(100,)",adam,"{'alpha': 3, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",6,-13.5109202942,-13.1555164566,-12.8616064909,-13.3624701961,-13.8855499617,-13.1876450629,-14.3850452001,-13.0699019601,-14.210234326,-13.0342265274,-12.836654075,-13.3660584067,-13.2362326895,-13.173371437,-12.7459825433,-13.3825188354,1.08345535918,0.00520618356993,0.602978146213,0.128629086579
45,6.92110368609,0.00992956757545,-14.9483384678,-8.04950737913,logistic,10,"(10,)",lbfgs,"{'alpha': 10, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",62,-15.3840316296,-7.85693409616,-14.5848651499,-8.0710195686,-14.8346020731,-8.15308575173,-15.483932643,-7.82482052361,-14.6847574909,-8.07458845004,-15.0094193069,-8.1102671043,-14.2601998649,-8.29224280393,-15.3451865312,-8.01310073466,0.671153214091,0.00678690790501,0.407119970925,0.14288397411
46,14.5127649009,0.0076405107975,-13.7868381706,-13.6334107937,logistic,10,"(10,)",sgd,"{'alpha': 10, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",57,-13.6107733202,-13.5872048212,-13.4359578209,-13.6978139608,-13.4859008115,-13.6657018751,-14.3100538187,-13.4837355922,-14.2101458673,-13.5657952497,-14.2351237224,-13.6300166126,-13.5608251261,-13.6835389306,-13.4456781964,-13.7534793075,0.801211367199,0.00714948141887,0.365045771627,0.0800318687159
47,2.55934128165,0.00959688425064,-13.6682080036,-13.5776679253,logistic,10,"(10,)",adam,"{'alpha': 10, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",49,-13.6857051509,-13.5194207721,-13.3610369752,-13.6942498703,-13.5358559435,-13.6014809252,-14.1602121273,-13.4409212401,-13.9604170384,-13.498012357,-13.9354426523,-13.5550948006,-13.3360677925,-13.6942488791,-13.3707112389,-13.6179145581,0.403501523483,0.00662775407714,0.297881562945,0.0853787600795
48,15.1765022874,0.011105209589,-15.0139004225,-4.57155543791,logistic,10,"(30,)",lbfgs,"{'alpha': 10, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",65,-15.034397162,-4.90969050557,-14.6348029371,-4.37804686236,-15.259159699,-4.24602831647,-15.8085967717,-4.43513591417,-14.559880935,-4.76340089448,-14.9594728473,-4.84189720492,-14.7596898998,-4.35663795166,-15.0952619582,-4.64160585365,0.625712452806,0.00794329223156,0.373541207605,0.233812163629
49,24.9061965942,0.0134565830231,-13.6713304454,-13.5906024636,logistic,10,"(30,)",sgd,"{'alpha': 10, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",50,-13.7106760681,-13.5586661601,-13.3110928282,-13.6014866248,-13.51088387,-13.640733004,-14.085296485,-13.4409272701,-13.9354386051,-13.5372575798,-13.9354420741,-13.6050470807,-13.4609368323,-13.6585676641,-13.420695575,-13.6821343255,1.1401868157,0.00902322220701,0.268101692238,0.0725480882619
50,3.46210345626,0.0100074112415,-13.7056718125,-13.6298471242,logistic,10,"(30,)",adam,"{'alpha': 10, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",52,-13.4359676496,-13.5800807704,-13.3360672143,-13.5907797326,-13.4859146873,-13.6086249659,-14.0353471347,-13.4980150003,-14.0103606072,-13.5729387948,-14.1602121273,-13.5907787414,-13.3360677925,-13.6799788051,-13.8455384201,-13.917580183,1.21913277363,0.00470798987067,0.320546216493,0.118269520066
51,34.9402927756,0.0202665030956,-14.9514598977,-6.43852596728,logistic,10,"(100,)",lbfgs,"{'alpha': 10, 'activation': 'logistic', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",63,-15.4339786673,-6.93993609041,-14.8595724121,-6.51176101538,-14.6348029371,-6.42970020145,-15.1342993317,-6.66876115315,-15.1342993317,-6.39045109629,-15.1342918156,-5.36640911528,-14.3850689047,-6.02649961443,-14.8953251926,-7.17468945183,1.55318569068,0.00765764769651,0.309403485424,0.521213697512
52,48.6472002566,0.012302339077,-13.6120197347,-13.5165741412,logistic,10,"(100,)",sgd,"{'alpha': 10, 'activation': 'logistic', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",35,-13.6857080417,-13.5765123846,-13.1612499805,-13.5658073923,-13.4609483955,-13.4944516533,-14.0353477128,-13.4623348592,-13.9354449649,-13.5194225893,-13.8855089123,-13.3731366954,-13.1362860013,-13.6050584799,-13.5956520334,-13.535869076,2.13224076477,0.00345898396149,0.319514628919,0.0691303094267
53,5.11478748918,0.0117598772049,-13.6401280715,-13.5139068494,logistic,10,"(100,)",adam,"{'alpha': 10, 'activation': 'logistic', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",40,-13.8105759252,-13.5515361619,-12.9614589388,-13.5658088792,-13.4359740094,-13.4694755958,-14.010399344,-13.3339128668,-14.1602549112,-13.3196462621,-14.0603192081,-13.4873063735,-13.460928738,-13.7584656162,-13.2208103031,-13.6251030401,0.511906115029,0.00319747347309,0.406732214487,0.136519275314
54,6.53770789504,0.0102457404137,-15.6695381116,-7.95094769942,relu,1,"(10,)",lbfgs,"{'alpha': 1, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",74,-16.133259744,-7.88905725067,-15.1093284146,-7.95328315673,-15.8086060222,-8.06745969089,-16.1332718854,-7.78201145813,-15.9334779528,-7.89262340621,-15.633780116,-8.02107414449,-15.234178375,-7.9532823307,-15.3701859315,-8.04879015752,0.660314960477,0.00730772264156,0.373059997241,0.0893367354253
55,31.6261864305,0.004812926054,-14.0273062329,-11.6835425297,relu,1,"(10,)",sgd,"{'alpha': 1, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",58,-14.2351971489,-11.5498937511,-13.710740244,-11.7389983751,-13.9355033592,-11.6676377625,-14.5348857351,-11.5891398826,-14.410019008,-11.6783438286,-13.9604823706,-11.7604055511,-13.9604736982,-11.7211599979,-13.4707458691,-11.7627610886,1.12013067464,0.00220650504755,0.330626860077,0.0739322094527
56,12.1453133821,0.00789475440979,-14.6142585857,-10.1421495027,relu,1,"(10,)",adam,"{'alpha': 1, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",61,-14.9094992141,-10.0263234341,-15.2841161621,-9.85505041386,-14.310126667,-10.1012501197,-14.9095044176,-9.93712072714,-14.8096091858,-10.3224751723,-14.2352063995,-10.0584353546,-14.260175004,-10.3510179635,-14.1955288666,-10.4855228365,2.17006896379,0.00382041162845,0.386987760056,0.206339468264
