,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0132313668728,0.00515428185463,-13.2811572661,-13.2454767024,{},1,-13.2362465654,-13.2590302912,-12.6618524515,-13.2982796442,-13.3860969292,-13.2197792862,-13.9355183914,-13.1769618778,-14.2601958178,-13.1519854073,-12.7867174441,-13.2947072934,-13.0364601489,-13.2875725042,-12.9459279875,-13.2754973153,0.00496897708902,0.00258676614502,0.524418297706,0.0526356057018
