,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_max_iter,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.58415439725,0.00286996364594,-13.2686438643,-13.1558034479,identity,3,"(10,)",200,adam,"{'alpha': 3, 'activation': 'identity', 'max_iter': 200, 'solver': 'adam', 'hidden_layer_sizes': (10,)}",1,-13.7856518391,-13.1091447049,-12.7117723157,-13.2304601584,-13.5858625318,-13.141257121,-14.1602693653,-13.0520558183,-13.735707114,-13.0520526793,-12.7367426546,-13.2233210738,-12.9864876721,-13.1876393633,-12.4460626412,-13.2504966642,0.0985850235218,0.000690332298458,0.584177129237,0.0741864302763
