,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_l1_ratio,param_loss,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.386158049107,0.00648182630539,-13.9211811559,-13.6112112795,0.0023,0.62,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0023, 'loss': 'log', 'l1_ratio': 0.62}",19,-13.9355340018,-13.7442997046,-13.6857924533,-13.8263587013,-14.0354251865,-13.9012937298,-14.8595833971,-13.2911569976,-14.9844310449,-13.4053191589,-13.7357539451,-13.755008001,-13.6608145983,-13.5801616388,-12.4710660916,-13.3860923039,0.0864730456418,0.00439222669718,0.731747823148,0.213686455215
1,0.267029106617,0.00311663746834,-13.8493748957,-13.6045194257,0.0023,0.63,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0023, 'loss': 'log', 'l1_ratio': 0.63}",10,-13.785687107,-13.7442993742,-13.5109746414,-13.7692703929,-13.8356312539,-13.8049528469,-14.8096363594,-13.3803602828,-14.7346958562,-13.2340494427,-13.4610356979,-13.8049600334,-13.910557303,-13.6158413669,-12.7459831219,-13.4824216659,0.0325319125293,0.000830738384092,0.632068787928,0.20296634193
2,0.286422878504,0.0045217871666,-13.8774723187,-13.6459963874,0.0023,0.64,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0023, 'loss': 'log', 'l1_ratio': 0.64}",17,-13.6857907189,-13.7692755143,-13.610869295,-13.8870176258,-13.9605008718,-13.801386361,-15.0094279793,-13.337542544,-14.9344845853,-13.4552731737,-13.5609349768,-13.8442117818,-13.8606073745,-13.3981840393,-12.3960916125,-13.6750800596,0.0368768228975,0.00414031011633,0.775171604681,0.203254859893
3,0.268806755543,0.0033076107502,-13.8587397638,-13.5813271466,0.0023,0.65,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0023, 'loss': 'log', 'l1_ratio': 0.65}",12,-13.7107656831,-13.5730299885,-13.5858954871,-13.8013820656,-13.8356312539,-13.7906801296,-14.9594786289,-13.3161343768,-14.859564896,-13.2804333371,-13.5859082066,-13.8299374951,-13.6857872499,-13.637249782,-12.6460098212,-13.4217699983,0.0137251789007,0.00251137015043,0.696823376185,0.207237454864
4,0.262782514095,0.00290435552597,-13.9680129408,-13.5982751651,0.0023,0.66,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0023, 'loss': 'log', 'l1_ratio': 0.66}",21,-13.9854810395,-13.7514353198,-13.8106620712,-13.7371564074,-14.3600846898,-13.7835431928,-14.9844559058,-13.3910656881,-14.5598803569,-13.2911406422,-13.5359576999,-13.8620482592,-13.8356347229,-13.4731179939,-12.6710092215,-13.4966938174,0.020583640198,0.000556035368183,0.65648283135,0.196817488382
5,0.267740637064,0.00315615534782,-13.8618611937,-13.6277104348,0.0023,0.67,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0023, 'loss': 'log', 'l1_ratio': 0.67}",13,-13.7107662613,-13.6122762026,-13.5858949089,-13.8406315838,-13.9605008718,-13.7692732014,-14.834609011,-13.3696561166,-14.8096149674,-13.3732053385,-13.3861125396,-13.954819765,-13.9105532559,-13.5587500848,-12.6959947358,-13.5430711861,0.0370280750929,0.00137881110528,0.665252006772,0.198714106655
6,0.249607801437,0.00377345085144,-13.874349371,-13.5911387255,0.0023,0.68,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0023, 'loss': 'log', 'l1_ratio': 0.68}",15,-13.8606114216,-13.6515277858,-13.6358407903,-13.747860491,-14.1602965389,-13.8299326215,-15.0094279793,-13.344677581,-14.3850527162,-13.3696365397,-13.3861131177,-13.7978236747,-13.7107627923,-13.5230696959,-12.8459460081,-13.4645814146,0.0195426426554,0.00274795708492,0.61342463408,0.179724164768
7,0.242984741926,0.00272992253304,-13.8774707286,-13.59247523,0.0024,0.62,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0024, 'loss': 'log', 'l1_ratio': 0.62}",16,-13.8855846514,-13.6301188751,-13.7107639486,-13.8227894068,-14.0104479096,-13.7692729536,-14.9844512806,-13.3411091952,-14.8845358131,-13.3303875997,-13.136366944,-13.8120930053,-13.8356324102,-13.5087966482,-12.5710382351,-13.5252341559,0.0330497707152,0.000551489661489,0.753496308031,0.186195241236
8,0.273345321417,0.00447511672974,-13.8368857789,-13.581326848,0.0024,0.63,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0024, 'loss': 'log', 'l1_ratio': 0.63}",9,-13.7357418037,-13.747867347,-13.7107639486,-13.8620399989,-13.9355270639,-13.7442950789,-14.8595839753,-13.3446787375,-14.4599793435,-13.2732970611,-13.6608302086,-13.7621432032,-13.7107627923,-13.4873885635,-12.6210179425,-13.4289047939,0.015852685943,0.00303400323028,0.611807056722,0.2087852878
9,0.232502043247,0.00256437063217,-13.7151244246,-13.5808800547,0.0024,0.64,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0024, 'loss': 'log', 'l1_ratio': 0.64}",1,-13.461021822,-13.6229808644,-13.2362598631,-13.7728384483,-13.7856807472,-13.7086128727,-14.7596858527,-13.3161337159,-14.859561427,-13.3303875171,-13.4610356979,-13.8085266019,-13.6358384777,-13.6265441289,-12.5210481133,-13.4610162882,0.0216262959185,0.000376753689316,0.72419921868,0.178902484538
10,0.284500956535,0.00313052535057,-13.8712272905,-13.5911376071,0.0024,0.65,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0024, 'loss': 'log', 'l1_ratio': 0.65}",14,-13.4360497485,-13.647958574,-13.5109700161,-13.8263591143,-14.0603961036,-13.7942498371,-14.9345030865,-13.3874948242,-14.5598768879,-13.230482296,-13.6608296305,-13.8299357604,-13.7856842162,-13.4838197647,-13.0208937878,-13.5288006864,0.0383203461723,0.000762937766847,0.58460664929,0.207298867343
11,0.26154473424,0.00278595089912,-13.8524939405,-13.5625945627,0.0024,0.66,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0024, 'loss': 'log', 'l1_ratio': 0.66}",11,-14.0104542693,-13.7764117077,-13.6358425248,-13.7514279682,-13.8106568678,-13.8370680715,-14.8346072765,-13.3054290541,-14.8345835719,-13.2911360991,-13.5109815793,-13.7442986308,-13.6108640915,-13.4552744127,-12.5710347636,-13.3397105578,0.0293419469223,0.000951642841349,0.690923059169,0.221005257994
12,0.235478639603,0.00234672427177,-13.7838084598,-13.5514425849,0.0024,0.67,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0024, 'loss': 'log', 'l1_ratio': 0.67}",4,-13.4859990989,-13.5730285017,-13.4360509049,-13.7549966844,-14.1353175275,-13.7050458085,-14.7347097321,-13.3981994034,-14.9344816945,-13.2518867461,-13.2862121043,-13.8263648965,-13.5609147412,-13.4945213702,-12.6959953144,-13.4074972687,0.00960092434169,0.000163780958646,0.71077223162,0.186498626982
13,0.220427781343,0.00233283638954,-13.880593315,-13.5581337698,0.0024,0.68,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0024, 'loss': 'log', 'l1_ratio': 0.68}",18,-14.0354321244,-13.6729388442,-13.635843103,-13.8085196633,-14.0853675989,-13.7050460563,-14.9095298567,-13.2947238966,-14.7097220483,-13.2518885634,-13.2362650666,-13.7728440653,-13.7856807472,-13.5337721274,-12.6460132927,-13.4253369418,0.00504980586621,0.000192526469535,0.690975157818,0.201542925512
14,0.222320050001,0.00327998399734,-13.8212734974,-13.5755280058,0.0025,0.62,log,elasticnet,"{'penalty': 'elasticnet', 'alpha': 0.0025, 'loss': 'log', 'l1_ratio': 0.62}",6,-13.6608163327,-13.7335926473,-13.5609199446,-13.7764056777,-13.7107564325,-13.7478632995,-14.8346072765,-13.2911562542,-14.8595608488,-13.3125472401,-13.4360624681,-13.8263675398,-13.5858891273,-13.5194979233,-12.9209245372,-13.3967934648,0.00710091953932,0.00151942291667,0.634897371938,0.207083249504
