,league,season,historical_training_year,features,ll,acc,prec_A,prec_D,prec_H,rec_A,rec_D,rec_H,f1_A,f1_D,f1_H,bet_all,bet_lte_19,bet_lte_4,bet_btw_19_4,bet_btw_19_5,bet_btw_15_4,bet_btw_15_5
0,D1,2014,1,all_features,5.01417710935,0.468253968254,0.409836065574,0.257575757576,0.608,0.367647058824,0.27868852459,0.617886178862,0.387596899225,0.267716535433,0.612903225806,-0.0250396825397,-0.0993684210526,-0.0322448979592,0.0170469798658,0.0330967741935,-0.005,0.0079702970297
1,D1,2014,1,all_five_features,3.14014286266,0.472222222222,0.448275862069,0.246376811594,0.608,0.382352941176,0.27868852459,0.617886178862,0.412698412698,0.261538461538,0.612903225806,0.00424603174603,-0.112371134021,-0.0181481481481,0.0444520547945,0.0528104575163,0.0198453608247,0.0270646766169
2,D1,2014,1,all_three_features,2.51584309271,0.440476190476,0.357142857143,0.254901960784,0.557251908397,0.367647058824,0.213114754098,0.593495934959,0.36231884058,0.232142857143,0.574803149606,-0.0568650793651,-0.0830588235294,-0.0585344827586,-0.0378082191781,-0.0107096774194,-0.0498930481283,-0.0279081632653
3,D1,2014,1,best_features_NB,1.84582484682,0.496031746032,0.426470588235,0.363636363636,0.589147286822,0.426470588235,0.327868852459,0.617886178862,0.426470588235,0.344827586207,0.603174603175,0.053253968254,-0.0951020408163,0.0387654320988,0.137083333333,0.0989261744966,0.0834715025907,0.0561111111111
4,D1,2014,2,all_features,3.98192279983,0.468253968254,0.416666666667,0.285714285714,0.58064516129,0.441176470588,0.262295081967,0.585365853659,0.428571428571,0.273504273504,0.582995951417,-0.0308333333333,-0.1255,-0.0163114754098,0.0669230769231,0.0665306122449,0.00959183673469,0.01045
5,D1,2014,2,all_five_features,2.46482042793,0.5,0.433333333333,0.321428571429,0.602941176471,0.382352941176,0.295081967213,0.666666666667,0.40625,0.307692307692,0.633204633205,0.0486507936508,-0.113529411765,0.037387755102,0.153098591549,0.150342465753,0.0806666666667,0.0801005025126
6,D1,2014,2,all_three_features,2.0923319528,0.456349206349,0.397260273973,0.283018867925,0.563492063492,0.426470588235,0.245901639344,0.577235772358,0.41134751773,0.263157894737,0.570281124498,-0.043253968254,-0.152150537634,-0.0220416666667,0.0675342465753,0.0253947368421,0.00146596858639,-0.0290355329949
7,D1,2014,2,best_features_NB,1.75499074279,0.507936507937,0.41935483871,0.381818181818,0.6,0.382352941176,0.344262295082,0.658536585366,0.4,0.362068965517,0.627906976744,0.0529365079365,-0.0845098039216,0.0402419354839,0.135172413793,0.112162162162,0.0821827411168,0.06595
8,D1,2014,3,all_features,3.71593147836,0.456349206349,0.410256410256,0.264150943396,0.570247933884,0.470588235294,0.229508196721,0.560975609756,0.438356164384,0.245614035088,0.565573770492,-0.0571825396825,-0.0881632653061,-0.0638271604938,-0.0407638888889,-0.0382432432432,-0.0474489795918,-0.04545
9,D1,2014,3,all_five_features,2.3784186518,0.488095238095,0.413333333333,0.30612244898,0.6015625,0.455882352941,0.245901639344,0.626016260163,0.433566433566,0.272727272727,0.613545816733,0.0257936507937,-0.079898989899,0.0037037037037,0.0686013986014,0.106301369863,0.0415897435897,0.069797979798
10,D1,2014,3,all_three_features,1.95841437604,0.480158730159,0.390804597701,0.314285714286,0.584615384615,0.5,0.180327868852,0.617886178862,0.438709677419,0.229166666667,0.600790513834,-0.00472222222222,-0.116597938144,0.016265560166,0.113496503497,0.0686577181208,0.0509844559585,0.0192964824121
11,D1,2014,3,best_features_NB,1.70044529437,0.507936507937,0.420289855072,0.4,0.6015625,0.426470588235,0.360655737705,0.626016260163,0.423357664234,0.379310344828,0.613545816733,0.0538888888889,-0.0946601941748,0.0496787148594,0.151506849315,0.156577181208,0.0993908629442,0.10395
12,D1,2014,4,all_features,3.53366745832,0.444444444444,0.394366197183,0.275862068966,0.552845528455,0.411764705882,0.262295081967,0.552845528455,0.402877697842,0.268907563025,0.552845528455,-0.0824603174603,-0.101111111111,-0.0937704918033,-0.0824305555556,-0.0910666666667,-0.0818461538462,-0.0883084577114
13,D1,2014,4,all_five_features,2.25304499824,0.472222222222,0.40625,0.295081967213,0.590551181102,0.382352941176,0.295081967213,0.609756097561,0.393939393939,0.295081967213,0.6,-0.0179365079365,-0.059,-0.0455737704918,-0.0295104895105,-0.0101342281879,-0.0215384615385,-0.00741293532338
14,D1,2014,4,all_three_features,1.85414037881,0.456349206349,0.392857142857,0.25,0.5625,0.485294117647,0.16393442623,0.585365853659,0.434210526316,0.19801980198,0.573705179283,-0.0772619047619,-0.134141414141,-0.0673251028807,-0.0145454545455,-0.0478378378378,-0.0486597938144,-0.0725628140704
15,D1,2014,4,best_features_NB,1.69384409716,0.480158730159,0.41095890411,0.357142857143,0.577235772358,0.441176470588,0.327868852459,0.577235772358,0.425531914894,0.34188034188,0.577235772358,-0.0118650793651,-0.109900990099,-0.00487804878049,0.0756944444444,0.0607333333333,0.0309793814433,0.0211
16,D1,2014,5,all_features,3.34024133162,0.47619047619,0.402597402597,0.305555555556,0.561151079137,0.455882352941,0.180327868852,0.634146341463,0.427586206897,0.226804123711,0.595419847328,-0.0227380952381,-0.0811764705882,-0.0505327868852,-0.0216312056738,-0.00231292517007,-0.0296907216495,-0.01525
17,D1,2014,5,all_five_features,2.10880614451,0.5,0.451612903226,0.317073170732,0.570469798658,0.411764705882,0.213114754098,0.691056910569,0.430769230769,0.254901960784,0.625,0.0196031746032,-0.0600970873786,-0.0188663967611,0.0176923076923,0.0564383561644,0.00790816326531,0.0364824120603
18,D1,2014,5,all_three_features,1.83353808772,0.480158730159,0.395348837209,0.321428571429,0.565217391304,0.5,0.147540983607,0.634146341463,0.441558441558,0.202247191011,0.597701149425,-0.0179365079365,-0.0938775510204,-0.0202892561983,0.036993006993,0.0254362416107,0.00864583333333,0.000808080808081
19,D1,2014,5,best_features_NB,1.58938865987,0.484126984127,0.378378378378,0.404761904762,0.566176470588,0.411764705882,0.27868852459,0.626016260163,0.394366197183,0.330097087379,0.594594594595,-0.0210714285714,-0.101666666667,-0.0222580645161,0.0403448275862,0.0406711409396,0.00862244897959,0.0095
20,D1,2014,6,all_features,3.32965269109,0.468253968254,0.405405405405,0.285714285714,0.573643410853,0.441176470588,0.229508196721,0.60162601626,0.422535211268,0.254545454545,0.587301587302,-0.0147222222222,-0.0819587628866,-0.0514876033058,-0.024375,0.00888157894737,-0.0287046632124,-0.00338308457711
21,D1,2014,6,all_five_features,2.0962439849,0.507936507937,0.43661971831,0.347826086957,0.6,0.455882352941,0.262295081967,0.658536585366,0.446043165468,0.299065420561,0.627906976744,0.0784126984127,-0.0654639175258,0.0539344262295,0.132721088435,0.168133333333,0.0973469387755,0.124572864322
22,D1,2014,6,all_three_features,1.82620431278,0.456349206349,0.388235294118,0.275,0.55905511811,0.485294117647,0.180327868852,0.577235772358,0.43137254902,0.217821782178,0.568,-0.0496428571429,-0.10585106383,-0.0587866108787,-0.0215277777778,-0.0288961038961,-0.0375263157895,-0.0424
23,D1,2014,6,best_features_NB,1.5260730552,0.488095238095,0.378378378378,0.375,0.592307692308,0.411764705882,0.295081967213,0.626016260163,0.394366197183,0.330275229358,0.608695652174,-0.0105158730159,-0.0933333333333,-0.01944,0.0340689655172,0.0486394557823,0.0118686868687,0.0228
24,D1,2014,7,all_features,3.18915242839,0.452380952381,0.390243902439,0.239130434783,0.572580645161,0.470588235294,0.180327868852,0.577235772358,0.426666666667,0.205607476636,0.574898785425,-0.0690873015873,-0.0988659793814,-0.0871784232365,-0.0728671328671,-0.0704605263158,-0.0733854166667,-0.0715422885572
25,D1,2014,7,all_five_features,2.03140158238,0.472222222222,0.394736842105,0.260869565217,0.592307692308,0.441176470588,0.196721311475,0.626016260163,0.416666666667,0.224299065421,0.608695652174,-0.0343650793651,-0.0787755102041,-0.0663673469388,-0.0580952380952,-0.0317763157895,-0.0496923076923,-0.0299
