,league,season,historical_training_year,features,ll,acc,prec_A,prec_D,prec_H,rec_A,rec_D,rec_H,f1_A,f1_D,f1_H,bet_all,bet_lte_19,bet_lte_4,bet_btw_19_4,bet_btw_19_5,bet_btw_15_4,bet_btw_15_5
81,F1,2015,7,best_features_MLP,1.04736669901,0.49,0.47191011236,0.666666666667,0.495192307692,0.48275862069,0.0235294117647,0.8046875,0.477272727273,0.0454545454545,0.613095238095,0.0186333333333,-0.055046728972,0.023275862069,0.0749450549451,0.0819047619048,0.012828685259,0.0196124031008
82,F1,2015,8,best_features_MLP,1.05148681234,0.466666666667,0.443181818182,0.285714285714,0.482926829268,0.448275862069,0.0235294117647,0.7734375,0.445714285714,0.0434782608696,0.594594594595,-0.0346333333333,-0.0451923076923,-0.0428373702422,-0.0363043478261,-0.00880208333333,-0.06364,-0.0423255813953
83,F1,2015,9,best_features_MLP,1.04751945965,0.47,0.45,0.0,0.475,0.310344827586,0.0,0.890625,0.367346938776,0.0,0.619565217391,-0.0466666666667,-0.0633018867925,-0.0650171821306,-0.066174863388,-0.0490476190476,-0.0890873015873,-0.076007751938
84,F1,2016,4,best_features_MLP,1.01761171957,0.521035598706,0.469879518072,0.0,0.53982300885,0.469879518072,0.0,0.835616438356,0.469879518072,0.0,0.655913978495,0.0221359223301,0.108303571429,0.0006,-0.0637096774194,-0.0532642487047,-0.0125099601594,-0.00608527131783
85,F1,2016,5,best_features_MLP,1.0083238573,0.508090614887,0.535714285714,0.25,0.523605150215,0.361445783133,0.0625,0.835616438356,0.431654676259,0.1,0.643799472296,-0.00983818770227,0.13880733945,-0.0240066225166,-0.11664921466,-0.113641025641,-0.0417786561265,-0.0406614785992
86,F1,2016,6,best_features_MLP,1.00654319562,0.517799352751,0.548387096774,0.214285714286,0.527896995708,0.409638554217,0.0375,0.842465753425,0.468965517241,0.063829787234,0.64907651715,0.0291262135922,0.13880733945,0.000637583892617,-0.0793582887701,-0.0518974358974,-0.0125702811245,0.00618677042802
87,F1,2016,7,best_features_MLP,1.00987712524,0.521035598706,0.547169811321,0.25,0.519841269841,0.349397590361,0.0125,0.897260273973,0.426470588235,0.0238095238095,0.658291457286,0.00996763754045,0.121801801802,-0.0152159468439,-0.0957446808511,-0.0747668393782,-0.0313492063492,-0.0168482490272
88,F1,2016,8,best_features_MLP,1.01383077796,0.517799352751,0.51724137931,0.0,0.517928286853,0.361445783133,0.0,0.890410958904,0.425531914894,0.0,0.654911838791,-0.00556634304207,0.125178571429,-0.0311627906977,-0.124598930481,-0.107409326425,-0.0503968253968,-0.0392635658915
89,F1,2016,9,best_features_MLP,1.00903976607,0.514563106796,0.517857142857,0.0,0.513833992095,0.349397590361,0.0,0.890410958904,0.41726618705,0.0,0.651629072682,-0.00812297734628,0.121081081081,-0.0305666666667,-0.120374331551,-0.103316062176,-0.0497609561753,-0.0385992217899
90,I1,2014,4,best_features_MLP,1.04940948274,0.472727272727,0.458823529412,0.666666666667,0.47520661157,0.433333333333,0.0190476190476,0.851851851852,0.445714285714,0.037037037037,0.610079575597,-0.0390303030303,-0.118428571429,-0.0674074074074,-0.0232786885246,0.00336898395722,-0.0286692015209,-0.00992509363296
91,I1,2014,5,best_features_MLP,1.05013190995,0.445454545455,0.470588235294,0.0,0.440860215054,0.266666666667,0.0,0.911111111111,0.340425531915,0.0,0.594202898551,-0.124333333333,-0.125611510791,-0.113582554517,-0.0994475138122,-0.109414893617,-0.0887356321839,-0.0960074626866
92,I1,2014,6,best_features_MLP,1.04583501262,0.460606060606,0.441860465116,0.0,0.467213114754,0.422222222222,0.0,0.844444444444,0.431818181818,0.0,0.601583113456,-0.0802424242424,-0.12304964539,-0.0984,-0.0744808743169,-0.0605405405405,-0.0669696969697,-0.0573308270677
93,I1,2014,7,best_features_MLP,1.04907304905,0.457575757576,0.491525423729,0.0,0.450184501845,0.322222222222,0.0,0.903703703704,0.389261744966,0.0,0.600985221675,-0.0942727272727,-0.136423357664,-0.0826791277259,-0.0374316939891,-0.0394680851064,-0.0507279693487,-0.0519172932331
